Time period,OrgCode,ParentOrgCode,Sex,QuitStatus,MonitoringCategory,Total
2018/19,E10000019,E12000004,Male,Not known,60 and over,141
2018/19,E10000019,E12000004,Male,Not known,Under 18,4
2018/19,E10000019,E12000004,Male,Not quit,18-34,62
2018/19,E10000019,E12000004,Male,Not quit,35-44,46
2018/19,E10000019,E12000004,Male,Not quit,45-59,112
2018/19,E10000019,E12000004,Male,Not quit,60 and over,98
2018/19,E10000019,E12000004,Male,Not quit,Under 18,3
2018/19,E10000019,E12000004,Male,Quit,18-34,175
2018/19,E10000019,E12000004,Male,Quit,35-44,173
2018/19,E10000019,E12000004,Male,Quit,45-59,361
2018/19,E10000019,E12000004,Male,Quit,60 and over,270
2018/19,E10000019,E12000004,Male,Quit,Under 18,9
2018/19,E10000019,E12000004,Male,Quit CO,18-34,96
2018/19,E10000019,E12000004,Male,Quit CO,35-44,110
2018/19,E10000019,E12000004,Male,Quit CO,45-59,246
2018/19,E10000019,E12000004,Male,Quit CO,60 and over,212
2018/19,E10000019,E12000004,Male,Quit CO,Under 18,6
2018/19,E10000019,E12000004,Male,Set quit date,18-34,391
2018/19,E10000019,E12000004,Male,Set quit date,35-44,334
2018/19,E10000019,E12000004,Male,Set quit date,45-59,660
2018/19,E10000019,E12000004,Male,Set quit date,60 and over,509
2018/19,E10000019,E12000004,Male,Set quit date,Under 18,16
2018/19,E10000020,E12000006,Female,Not known,18-34,147
2018/19,E10000020,E12000006,Female,Not known,35-44,81
2018/19,E10000020,E12000006,Female,Not known,45-59,112
2018/19,E10000020,E12000006,Female,Not known,60 and over,65
2018/19,E10000020,E12000006,Female,Not known,Under 18,10
2018/19,E10000020,E12000006,Female,Not quit,18-34,253
2018/19,E10000020,E12000006,Female,Not quit,35-44,178
2018/19,E10000020,E12000006,Female,Not quit,45-59,300
2018/19,E10000020,E12000006,Female,Not quit,60 and over,228
2018/19,E10000020,E12000006,Female,Not quit,Under 18,21
2018/19,E10000020,E12000006,Female,Quit,18-34,288
2018/19,E10000020,E12000006,Female,Quit,35-44,238
2018/19,E10000020,E12000006,Female,Quit,45-59,447
2018/19,E10000020,E12000006,Female,Quit,60 and over,319
2018/19,E10000020,E12000006,Female,Quit,Under 18,8
2018/19,E10000020,E12000006,Female,Quit CO,18-34,148
2018/19,E10000020,E12000006,Female,Quit CO,35-44,151
2018/19,E10000020,E12000006,Female,Quit CO,45-59,319
2018/19,E10000020,E12000006,Female,Quit CO,60 and over,243
2018/19,E10000020,E12000006,Female,Quit CO,Under 18,4
2018/19,E10000020,E12000006,Female,Set quit date,18-34,688
2018/19,E10000020,E12000006,Female,Set quit date,35-44,497
2018/19,E10000020,E12000006,Female,Set quit date,45-59,859
2018/19,E10000020,E12000006,Female,Set quit date,60 and over,612
2018/19,E10000020,E12000006,Female,Set quit date,Under 18,39
2018/19,E10000020,E12000006,Male,Not known,18-34,89
2018/19,E10000020,E12000006,Male,Not known,35-44,82
2018/19,E10000020,E12000006,Male,Not known,45-59,103
2018/19,E10000020,E12000006,Male,Not known,60 and over,53
2018/19,E10000020,E12000006,Male,Not known,Under 18,7
2018/19,E10000020,E12000006,Male,Not quit,18-34,156
2018/19,E10000020,E12000006,Male,Not quit,35-44,147
2018/19,E10000020,E12000006,Male,Not quit,45-59,223
2018/19,E10000020,E12000006,Male,Not quit,60 and over,180
2018/19,E10000020,E12000006,Male,Not quit,Under 18,14
2018/19,E10000020,E12000006,Male,Quit,18-34,340
2018/19,E10000020,E12000006,Male,Quit,35-44,317
2018/19,E10000020,E12000006,Male,Quit,45-59,465
2018/19,E10000020,E12000006,Male,Quit,60 and over,373
2018/19,E10000020,E12000006,Male,Quit,Under 18,14
2018/19,E10000020,E12000006,Male,Quit CO,18-34,230
2018/19,E10000020,E12000006,Male,Quit CO,35-44,230
2018/19,E10000020,E12000006,Male,Quit CO,45-59,323
2018/19,E10000020,E12000006,Male,Quit CO,60 and over,251
2018/19,E10000020,E12000006,Male,Quit CO,Under 18,4
2018/19,E10000020,E12000006,Male,Set quit date,18-34,585
2018/19,E10000020,E12000006,Male,Set quit date,35-44,546
2018/19,E10000020,E12000006,Male,Set quit date,45-59,791
2018/19,E10000020,E12000006,Male,Set quit date,60 and over,606
2018/19,E10000020,E12000006,Male,Set quit date,Under 18,35
2018/19,E10000021,E12000004,Female,Not known,18-34,264
2018/19,E10000021,E12000004,Female,Not known,35-44,152
2018/19,E10000021,E12000004,Female,Not known,45-59,206
2018/19,E10000021,E12000004,Female,Not known,60 and over,113
2018/19,E10000021,E12000004,Female,Not known,Under 18,6
2018/19,E10000021,E12000004,Female,Not quit,18-34,103
2018/19,E10000021,E12000004,Female,Not quit,35-44,81
2018/19,E10000021,E12000004,Female,Not quit,45-59,141
2018/19,E10000021,E12000004,Female,Not quit,60 and over,84
2018/19,E10000021,E12000004,Female,Not quit,Under 18,5
2018/19,E10000021,E12000004,Female,Quit,18-34,213
2018/19,E10000021,E12000004,Female,Quit,35-44,134
2018/19,E10000021,E12000004,Female,Quit,45-59,255
2018/19,E10000021,E12000004,Female,Quit,60 and over,185
2018/19,E10000021,E12000004,Female,Quit,Under 18,2
2018/19,E10000021,E12000004,Female,Quit CO,18-34,116
2018/19,E10000021,E12000004,Female,Quit CO,35-44,97
2018/19,E10000021,E12000004,Female,Quit CO,45-59,188
2018/19,E10000021,E12000004,Female,Quit CO,60 and over,136
2018/19,E10000021,E12000004,Female,Quit CO,Under 18,1
2018/19,E10000021,E12000004,Female,Set quit date,18-34,580
2018/19,E10000021,E12000004,Female,Set quit date,35-44,367
2018/19,E10000021,E12000004,Female,Set quit date,45-59,602
2018/19,E10000021,E12000004,Female,Set quit date,60 and over,382
2018/19,E10000021,E12000004,Female,Set quit date,Under 18,13
2018/19,E10000021,E12000004,Male,Not known,18-34,217
2018/19,E10000021,E12000004,Male,Not known,35-44,138
2018/19,E10000021,E12000004,Male,Not known,45-59,178
2018/19,E10000021,E12000004,Male,Not known,60 and over,111
2018/19,E10000021,E12000004,Male,Not known,Under 18,1
2018/19,E10000021,E12000004,Male,Not quit,18-34,103
2018/19,E10000021,E12000004,Male,Not quit,35-44,50
2018/19,E10000021,E12000004,Male,Not quit,45-59,114
2018/19,E10000021,E12000004,Male,Not quit,60 and over,109
2018/19,E10000021,E12000004,Male,Not quit,Under 18,2
2018/19,E10000021,E12000004,Male,Quit,18-34,149
2018/19,E10000021,E12000004,Male,Quit,35-44,127
2018/19,E10000021,E12000004,Male,Quit,45-59,235
2018/19,E10000021,E12000004,Male,Quit,60 and over,181
2018/19,E10000021,E12000004,Male,Quit,Under 18,2
2018/19,E10000021,E12000004,Male,Quit CO,18-34,90
2018/19,E10000021,E12000004,Male,Quit CO,35-44,76
2018/19,E10000021,E12000004,Male,Quit CO,45-59,158
2018/19,E10000021,E12000004,Male,Quit CO,60 and over,143
2018/19,E10000021,E12000004,Male,Quit CO,Under 18,2
2018/19,E10000021,E12000004,Male,Set quit date,18-34,469
2018/19,E10000021,E12000004,Male,Set quit date,35-44,315
2018/19,E10000021,E12000004,Male,Set quit date,45-59,527
2018/19,E10000021,E12000004,Male,Set quit date,60 and over,401
2018/19,E10000021,E12000004,Male,Set quit date,Under 18,5
2018/19,E10000023,E12000003,Female,Not known,18-34,102
2018/19,E10000023,E12000003,Female,Not known,35-44,56
2018/19,E10000023,E12000003,Female,Not known,45-59,65
2018/19,E10000023,E12000003,Female,Not known,60 and over,38
2018/19,E10000023,E12000003,Female,Not known,Under 18,8
2018/19,E10000023,E12000003,Female,Not quit,18-34,67
2018/19,E10000023,E12000003,Female,Not quit,35-44,26
2018/19,E10000023,E12000003,Female,Not quit,45-59,54
2018/19,E10000023,E12000003,Female,Not quit,60 and over,52
2018/19,E10000023,E12000003,Female,Not quit,Under 18,3
2018/19,E10000023,E12000003,Female,Quit,18-34,145
2018/19,E10000023,E12000003,Female,Quit,35-44,93
2018/19,E10000023,E12000003,Female,Quit,45-59,141
2018/19,E10000023,E12000003,Female,Quit,60 and over,115
2018/19,E10000023,E12000003,Female,Quit,Under 18,7
2018/19,E10000023,E12000003,Female,Quit CO,18-34,129
2018/19,E10000023,E12000003,Female,Quit CO,35-44,80
2018/19,E10000023,E12000003,Female,Quit CO,45-59,128
2018/19,E10000023,E12000003,Female,Quit CO,60 and over,112
2018/19,E10000023,E12000003,Female,Quit CO,Under 18,6
2018/19,E10000023,E12000003,Female,Set quit date,18-34,314
2018/19,E10000023,E12000003,Female,Set quit date,35-44,175
2018/19,E10000023,E12000003,Female,Set quit date,45-59,260
2018/19,E10000023,E12000003,Female,Set quit date,60 and over,205
2018/19,E10000023,E12000003,Female,Set quit date,Under 18,18
2018/19,E10000023,E12000003,Male,Not known,18-34,69
2018/19,E10000023,E12000003,Male,Not known,35-44,40
2018/19,E10000023,E12000003,Male,Not known,45-59,51
2018/19,E10000023,E12000003,Male,Not known,60 and over,40
2018/19,E10000023,E12000003,Male,Not known,Under 18,8
2018/19,E10000023,E12000003,Male,Not quit,18-34,18
2018/19,E10000023,E12000003,Male,Not quit,35-44,19
2018/19,E10000023,E12000003,Male,Not quit,45-59,29
2018/19,E10000023,E12000003,Male,Not quit,60 and over,30
2018/19,E10000023,E12000003,Male,Not quit,Under 18,2
2018/19,E10000023,E12000003,Male,Quit,18-34,78
2018/19,E10000023,E12000003,Male,Quit,35-44,74
2018/19,E10000023,E12000003,Male,Quit,45-59,129
2018/19,E10000023,E12000003,Male,Quit,60 and over,125
2018/19,E10000023,E12000003,Male,Quit,Under 18,4
2018/19,E10000023,E12000003,Male,Quit CO,18-34,64
2018/19,E10000023,E12000003,Male,Quit CO,35-44,65
2018/19,E10000023,E12000003,Male,Quit CO,45-59,113
2018/19,E10000023,E12000003,Male,Quit CO,60 and over,121
2018/19,E10000023,E12000003,Male,Quit CO,Under 18,3
2018/19,E10000023,E12000003,Male,Set quit date,18-34,165
2018/19,E10000023,E12000003,Male,Set quit date,35-44,133
2018/19,E10000023,E12000003,Male,Set quit date,45-59,209
2018/19,E10000023,E12000003,Male,Set quit date,60 and over,195
2018/19,E10000023,E12000003,Male,Set quit date,Under 18,14
2018/19,E10000024,E12000004,Female,Not known,18-34,25
2018/19,E10000024,E12000004,Female,Not known,35-44,15
2018/19,E10000024,E12000004,Female,Not known,45-59,28
2018/19,E10000024,E12000004,Female,Not known,60 and over,22
2018/19,E10000024,E12000004,Female,Not known,Under 18,3
2018/19,E10000024,E12000004,Female,Not quit,18-34,203
2018/19,E10000024,E12000004,Female,Not quit,35-44,112
2018/19,E10000024,E12000004,Female,Not quit,45-59,203
2018/19,E10000024,E12000004,Female,Not quit,60 and over,153
2018/19,E10000024,E12000004,Female,Not quit,Under 18,14
2018/19,E10000024,E12000004,Female,Quit,18-34,483
2018/19,E10000024,E12000004,Female,Quit,35-44,316
2018/19,E10000024,E12000004,Female,Quit,45-59,501
2018/19,E10000024,E12000004,Female,Quit,60 and over,341
2018/19,E10000024,E12000004,Female,Quit,Under 18,9
2018/19,E10000024,E12000004,Female,Quit CO,18-34,125
2018/19,E10000024,E12000004,Female,Quit CO,35-44,120
2018/19,E10000024,E12000004,Female,Quit CO,45-59,206
2018/19,E10000024,E12000004,Female,Quit CO,60 and over,125
2018/19,E10000024,E12000004,Female,Quit CO,Under 18,0
2018/19,E10000024,E12000004,Female,Set quit date,18-34,711
2018/19,E10000024,E12000004,Female,Set quit date,35-44,443
2018/19,E10000024,E12000004,Female,Set quit date,45-59,732
2018/19,E10000024,E12000004,Female,Set quit date,60 and over,516
2018/19,E10000024,E12000004,Female,Set quit date,Under 18,26
2018/19,E10000024,E12000004,Male,Not known,18-34,9
2018/19,E10000024,E12000004,Male,Not known,35-44,18
2018/19,E10000024,E12000004,Male,Not known,45-59,23
2018/19,E10000024,E12000004,Male,Not known,60 and over,20
2018/19,E10000024,E12000004,Male,Not known,Under 18,1
2018/19,E10000024,E12000004,Male,Not quit,18-34,82
2018/19,E10000024,E12000004,Male,Not quit,35-44,100
2018/19,E10000024,E12000004,Male,Not quit,45-59,190
2018/19,E10000024,E12000004,Male,Not quit,60 and over,117
2018/19,E10000024,E12000004,Male,Not quit,Under 18,10
2018/19,E10000024,E12000004,Male,Quit,18-34,296
2018/19,E10000024,E12000004,Male,Quit,35-44,269
2018/19,E10000024,E12000004,Male,Quit,45-59,433
2018/19,E10000024,E12000004,Male,Quit,60 and over,346
2018/19,E10000024,E12000004,Male,Quit,Under 18,10
2018/19,E10000024,E12000004,Male,Quit CO,18-34,87
2018/19,E10000024,E12000004,Male,Quit CO,35-44,101
2018/19,E10000024,E12000004,Male,Quit CO,45-59,175
2018/19,E10000024,E12000004,Male,Quit CO,60 and over,138
2018/19,E10000024,E12000004,Male,Quit CO,Under 18,3
2018/19,E10000024,E12000004,Male,Set quit date,18-34,387
2018/19,E10000024,E12000004,Male,Set quit date,35-44,387
2018/19,E10000024,E12000004,Male,Set quit date,45-59,646
2018/19,E10000024,E12000004,Male,Set quit date,60 and over,483
2018/19,E10000024,E12000004,Male,Set quit date,Under 18,21
2018/19,E10000025,E12000008,Female,Not known,18-34,23
2018/19,E10000025,E12000008,Female,Not known,35-44,34
2018/19,E10000025,E12000008,Female,Not known,45-59,32
2018/19,E10000025,E12000008,Female,Not known,60 and over,18
2018/19,E10000025,E12000008,Female,Not known,Under 18,2
2018/19,E10000025,E12000008,Female,Not quit,18-34,103
2018/19,E10000025,E12000008,Female,Not quit,35-44,88
2018/19,E10000025,E12000008,Female,Not quit,45-59,151
2018/19,E10000025,E12000008,Female,Not quit,60 and over,56
2018/19,E10000025,E12000008,Female,Not quit,Under 18,10
2018/19,E10000025,E12000008,Female,Quit,18-34,261
2018/19,E10000025,E12000008,Female,Quit,35-44,178
2018/19,E10000025,E12000008,Female,Quit,45-59,300
2018/19,E10000025,E12000008,Female,Quit,60 and over,168
2018/19,E10000025,E12000008,Female,Quit,Under 18,19
2018/19,E10000025,E12000008,Female,Quit CO,18-34,214
2018/19,E10000025,E12000008,Female,Quit CO,35-44,155
2018/19,E10000025,E12000008,Female,Quit CO,45-59,263
2018/19,E10000025,E12000008,Female,Quit CO,60 and over,137
2018/19,E10000025,E12000008,Female,Quit CO,Under 18,6
2018/19,E10000025,E12000008,Female,Set quit date,18-34,387
2018/19,E10000025,E12000008,Female,Set quit date,35-44,300
2018/19,E10000025,E12000008,Female,Set quit date,45-59,483
2018/19,E10000025,E12000008,Female,Set quit date,60 and over,242
2018/19,E10000025,E12000008,Female,Set quit date,Under 18,31
2018/19,E10000025,E12000008,Male,Not known,18-34,17
2018/19,E10000025,E12000008,Male,Not known,35-44,19
2018/19,E10000025,E12000008,Male,Not known,45-59,29
2018/19,E10000025,E12000008,Male,Not known,60 and over,23
2018/19,E10000025,E12000008,Male,Not known,Under 18,1
2018/19,E10000025,E12000008,Male,Not quit,18-34,104
2018/19,E10000025,E12000008,Male,Not quit,35-44,105
2018/19,E10000025,E12000008,Male,Not quit,45-59,130
2018/19,E10000025,E12000008,Male,Not quit,60 and over,61
2018/19,E10000025,E12000008,Male,Not quit,Under 18,12
2018/19,E10000025,E12000008,Male,Quit,18-34,246
2018/19,E10000025,E12000008,Male,Quit,35-44,247
2018/19,E10000025,E12000008,Male,Quit,45-59,335
2018/19,E10000025,E12000008,Male,Quit,60 and over,209
2018/19,E10000025,E12000008,Male,Quit,Under 18,37
2018/19,E10000025,E12000008,Male,Quit CO,18-34,213
2018/19,E10000025,E12000008,Male,Quit CO,35-44,209
2018/19,E10000025,E12000008,Male,Quit CO,45-59,292
2018/19,E10000025,E12000008,Male,Quit CO,60 and over,183
2018/19,E10000025,E12000008,Male,Quit CO,Under 18,17
2018/19,E10000025,E12000008,Male,Set quit date,18-34,367
2018/19,E10000025,E12000008,Male,Set quit date,35-44,371
2018/19,E10000025,E12000008,Male,Set quit date,45-59,494
2018/19,E10000025,E12000008,Male,Set quit date,60 and over,293
2018/19,E10000025,E12000008,Male,Set quit date,Under 18,50
2018/19,E10000027,E12000009,Female,Not known,18-34,112
2018/19,E10000027,E12000009,Female,Not known,35-44,48
2018/19,E10000027,E12000009,Female,Not known,45-59,85
2018/19,E10000027,E12000009,Female,Not known,60 and over,35
2018/19,E10000027,E12000009,Female,Not known,Under 18,10
2018/19,E10000027,E12000009,Female,Not quit,18-34,152
2018/19,E10000027,E12000009,Female,Not quit,35-44,60
2018/19,E10000027,E12000009,Female,Not quit,45-59,79
2018/19,E10000027,E12000009,Female,Not quit,60 and over,49
2018/19,E10000027,E12000009,Female,Not quit,Under 18,10
2018/19,E10000027,E12000009,Female,Quit,18-34,222
2018/19,E10000027,E12000009,Female,Quit,35-44,92
2018/19,E10000027,E12000009,Female,Quit,45-59,179
2018/19,E10000027,E12000009,Female,Quit,60 and over,104
2018/19,E10000027,E12000009,Female,Quit,Under 18,4
2018/19,E10000027,E12000009,Female,Quit CO,18-34,166
2018/19,E10000027,E12000009,Female,Quit CO,35-44,74
2018/19,E10000027,E12000009,Female,Quit CO,45-59,133
2018/19,E10000027,E12000009,Female,Quit CO,60 and over,80
2018/19,E10000027,E12000009,Female,Quit CO,Under 18,2
2018/19,E10000027,E12000009,Female,Set quit date,18-34,486
2018/19,E10000027,E12000009,Female,Set quit date,35-44,200
2018/19,E10000027,E12000009,Female,Set quit date,45-59,343
2018/19,E10000027,E12000009,Female,Set quit date,60 and over,188
2018/19,E10000027,E12000009,Female,Set quit date,Under 18,24
2018/19,E10000027,E12000009,Male,Not known,18-34,55
2018/19,E10000027,E12000009,Male,Not known,35-44,35
2018/19,E10000027,E12000009,Male,Not known,45-59,56
2018/19,E10000027,E12000009,Male,Not known,60 and over,33
2018/19,E10000027,E12000009,Male,Not known,Under 18,6
2018/19,E10000027,E12000009,Male,Not quit,18-34,64
2018/19,E10000027,E12000009,Male,Not quit,35-44,56
2018/19,E10000027,E12000009,Male,Not quit,45-59,61
2018/19,E10000027,E12000009,Male,Not quit,60 and over,42
2018/19,E10000027,E12000009,Male,Not quit,Under 18,2
2018/19,E10000027,E12000009,Male,Quit,18-34,76
2018/19,E10000027,E12000009,Male,Quit,35-44,84
2018/19,E10000027,E12000009,Male,Quit,45-59,150
2018/19,E10000027,E12000009,Male,Quit,60 and over,97
2018/19,E10000027,E12000009,Male,Quit,Under 18,3
2018/19,E10000027,E12000009,Male,Quit CO,18-34,55
2018/19,E10000027,E12000009,Male,Quit CO,35-44,56
2018/19,E10000027,E12000009,Male,Quit CO,45-59,118
2018/19,E10000027,E12000009,Male,Quit CO,60 and over,81
2018/19,E10000027,E12000009,Male,Quit CO,Under 18,2
2018/19,E10000027,E12000009,Male,Set quit date,18-34,195
2018/19,E10000027,E12000009,Male,Set quit date,35-44,175
2018/19,E10000027,E12000009,Male,Set quit date,45-59,267
2018/19,E10000027,E12000009,Male,Set quit date,60 and over,172
2018/19,E10000027,E12000009,Male,Set quit date,Under 18,11
2018/19,E10000028,E12000005,Female,Not known,18-34,14
2018/19,E10000028,E12000005,Female,Not known,35-44,1
2018/19,E10000028,E12000005,Female,Not known,45-59,6
2018/19,E10000028,E12000005,Female,Not known,60 and over,3
2018/19,E10000028,E12000005,Female,Not known,Under 18,0
2018/19,E10000028,E12000005,Female,Not quit,18-34,1
2018/19,E10000028,E12000005,Female,Not quit,35-44,0
2018/19,E10000028,E12000005,Female,Not quit,45-59,19
2018/19,E10000028,E12000005,Female,Not quit,60 and over,22
2018/19,E10000028,E12000005,Female,Not quit,Under 18,0
2018/19,E10000028,E12000005,Female,Quit,18-34,67
2018/19,E10000028,E12000005,Female,Quit,35-44,10
2018/19,E10000028,E12000005,Female,Quit,45-59,44
2018/19,E10000028,E12000005,Female,Quit,60 and over,39
2018/19,E10000028,E12000005,Female,Quit,Under 18,0
2018/19,E10000028,E12000005,Female,Quit CO,18-34,61
2018/19,E10000028,E12000005,Female,Quit CO,35-44,10
2018/19,E10000028,E12000005,Female,Quit CO,45-59,43
2018/19,E10000028,E12000005,Female,Quit CO,60 and over,34
2018/19,E10000028,E12000005,Female,Quit CO,Under 18,0
2018/19,E10000028,E12000005,Female,Set quit date,18-34,82
2018/19,E10000028,E12000005,Female,Set quit date,35-44,11
2018/19,E10000028,E12000005,Female,Set quit date,45-59,69
2018/19,E10000028,E12000005,Female,Set quit date,60 and over,64
2018/19,E10000028,E12000005,Female,Set quit date,Under 18,0
2018/19,E10000028,E12000005,Male,Not known,18-34,0
2018/19,E10000028,E12000005,Male,Not known,35-44,0
2018/19,E10000028,E12000005,Male,Not known,45-59,6
2018/19,E10000028,E12000005,Male,Not known,60 and over,2
2018/19,E10000028,E12000005,Male,Not known,Under 18,0
2018/19,E10000028,E12000005,Male,Not quit,18-34,0
